acronym,cutting_plane,Section_Data_ID,URL,entrez.id,homologous_human_ID
Nr2e3,sagittal,2435,http://api.brain-map.org/grid_data/download/2435?include=energy,23958,10002
Nr2f1,sagittal,721,http://api.brain-map.org/grid_data/download/721?include=energy,13865,7025
Nr2f1,coronal,720,http://api.brain-map.org/grid_data/download/720?include=energy,13865,7025
Nr2f2,coronal,112646890,http://api.brain-map.org/grid_data/download/112646890?include=energy,11819,7026
Nr2f2,sagittal,308055507,http://api.brain-map.org/grid_data/download/308055507?include=energy,11819,7026
Nr2f2,sagittal,724,http://api.brain-map.org/grid_data/download/724?include=energy,11819,7026
Nr2f6,coronal,112645600,http://api.brain-map.org/grid_data/download/112645600?include=energy,13864,2063
Nr2f6,sagittal,100144156,http://api.brain-map.org/grid_data/download/100144156?include=energy,13864,2063
Nr3c1,sagittal,729,http://api.brain-map.org/grid_data/download/729?include=energy,14815,2908
Nr3c1,sagittal,728,http://api.brain-map.org/grid_data/download/728?include=energy,14815,2908
Nr3c1,coronal,727,http://api.brain-map.org/grid_data/download/727?include=energy,14815,2908
Nr3c2,coronal,730,http://api.brain-map.org/grid_data/download/730?include=energy,110784,4306
Nr3c2,sagittal,731,http://api.brain-map.org/grid_data/download/731?include=energy,110784,4306
Nr4a1,sagittal,1793,http://api.brain-map.org/grid_data/download/1793?include=energy,15370,3164
Nr4a1,coronal,1792,http://api.brain-map.org/grid_data/download/1792?include=energy,15370,3164
Nr4a2,coronal,732,http://api.brain-map.org/grid_data/download/732?include=energy,18227,4929
Nr4a2,sagittal,733,http://api.brain-map.org/grid_data/download/733?include=energy,18227,4929
Nr4a3,coronal,73615793,http://api.brain-map.org/grid_data/download/73615793?include=energy,18124,8013
Nr4a3,sagittal,71210496,http://api.brain-map.org/grid_data/download/71210496?include=energy,18124,8013
Nr5a1,sagittal,735,http://api.brain-map.org/grid_data/download/735?include=energy,26423,2516
Nr5a1,coronal,734,http://api.brain-map.org/grid_data/download/734?include=energy,26423,2516
Nr5a2,sagittal,74822611,http://api.brain-map.org/grid_data/download/74822611?include=energy,26424,2494
Nr6a1,sagittal,70593329,http://api.brain-map.org/grid_data/download/70593329?include=energy,14536,2649
Nradd,sagittal,71991917,http://api.brain-map.org/grid_data/download/71991917?include=energy,67169,NA
Nrap,sagittal,74059223,http://api.brain-map.org/grid_data/download/74059223?include=energy,18175,4892
Nrarp,sagittal,70593339,http://api.brain-map.org/grid_data/download/70593339?include=energy,67122,441478
Nras,sagittal,68745000,http://api.brain-map.org/grid_data/download/68745000?include=energy,18176,4893
Nrbp1,sagittal,71763528,http://api.brain-map.org/grid_data/download/71763528?include=energy,192292,29959
Nrbp2,sagittal,68300884,http://api.brain-map.org/grid_data/download/68300884?include=energy,223649,NA
Nrbp2,coronal,75774686,http://api.brain-map.org/grid_data/download/75774686?include=energy,223649,NA
Nrcam,coronal,172,http://api.brain-map.org/grid_data/download/172?include=energy,319504,4897
Nrcam,sagittal,173,http://api.brain-map.org/grid_data/download/173?include=energy,319504,4897
Nrd1,sagittal,67765720,http://api.brain-map.org/grid_data/download/67765720?include=energy,230598,4898
Nrf1,sagittal,2439,http://api.brain-map.org/grid_data/download/2439?include=energy,18181,4899
Nrf1,coronal,2438,http://api.brain-map.org/grid_data/download/2438?include=energy,18181,4899
Nrg1,coronal,74743257,http://api.brain-map.org/grid_data/download/74743257?include=energy,211323,NA
Nrg1,sagittal,71234667,http://api.brain-map.org/grid_data/download/71234667?include=energy,211323,NA
Nrg2,sagittal,81654141,http://api.brain-map.org/grid_data/download/81654141?include=energy,100042150,9542
Nrg3,sagittal,71920454,http://api.brain-map.org/grid_data/download/71920454?include=energy,18183,10718
Nrg4,sagittal,68545965,http://api.brain-map.org/grid_data/download/68545965?include=energy,83961,145957
Nrgn,coronal,69153759,http://api.brain-map.org/grid_data/download/69153759?include=energy,64011,NA
Nrgn,sagittal,737,http://api.brain-map.org/grid_data/download/737?include=energy,64011,NA
Nrgn,sagittal,69153790,http://api.brain-map.org/grid_data/download/69153790?include=energy,64011,NA
Nrgn,coronal,736,http://api.brain-map.org/grid_data/download/736?include=energy,64011,NA
Nrip1,sagittal,740,http://api.brain-map.org/grid_data/download/740?include=energy,268903,8204
Nrip1,coronal,739,http://api.brain-map.org/grid_data/download/739?include=energy,268903,8204
Nrip2,sagittal,69816655,http://api.brain-map.org/grid_data/download/69816655?include=energy,60345,83714
Nrip3,coronal,73520999,http://api.brain-map.org/grid_data/download/73520999?include=energy,78593,56675
Nrip3,sagittal,69782385,http://api.brain-map.org/grid_data/download/69782385?include=energy,78593,56675
Nrk,coronal,75084477,http://api.brain-map.org/grid_data/download/75084477?include=energy,27206,203447
Nrk,sagittal,69782401,http://api.brain-map.org/grid_data/download/69782401?include=energy,27206,203447
Nrl,sagittal,79544826,http://api.brain-map.org/grid_data/download/79544826?include=energy,18185,4901
Nrm,sagittal,75693232,http://api.brain-map.org/grid_data/download/75693232?include=energy,106582,11270
Nrm,coronal,75042265,http://api.brain-map.org/grid_data/download/75042265?include=energy,106582,11270
Nrn1,sagittal,74427071,http://api.brain-map.org/grid_data/download/74427071?include=energy,68404,51299
Nrn1,coronal,75147760,http://api.brain-map.org/grid_data/download/75147760?include=energy,68404,51299
Nrn1l,sagittal,71764407,http://api.brain-map.org/grid_data/download/71764407?include=energy,234700,123904
Nrp1,sagittal,79913171,http://api.brain-map.org/grid_data/download/79913171?include=energy,18186,8829
Nrp1,coronal,74272479,http://api.brain-map.org/grid_data/download/74272479?include=energy,18186,8829
Nrp2,sagittal,80514091,http://api.brain-map.org/grid_data/download/80514091?include=energy,18187,8828
Nrsn1,coronal,71358557,http://api.brain-map.org/grid_data/download/71358557?include=energy,22360,140767
Nrsn1,sagittal,68798938,http://api.brain-map.org/grid_data/download/68798938?include=energy,22360,140767
Nrsn2,sagittal,74579404,http://api.brain-map.org/grid_data/download/74579404?include=energy,228777,80023
Nrsn2,coronal,79912548,http://api.brain-map.org/grid_data/download/79912548?include=energy,228777,80023
Nrtn,sagittal,742,http://api.brain-map.org/grid_data/download/742?include=energy,18188,4902
Nrtn,sagittal,69117402,http://api.brain-map.org/grid_data/download/69117402?include=energy,18188,4902
Nrtn,coronal,741,http://api.brain-map.org/grid_data/download/741?include=energy,18188,4902
Nrxn1,sagittal,71211659,http://api.brain-map.org/grid_data/download/71211659?include=energy,18189,9378
Nrxn1,coronal,75988632,http://api.brain-map.org/grid_data/download/75988632?include=energy,18189,9378
Nrxn1,coronal,70301083,http://api.brain-map.org/grid_data/download/70301083?include=energy,18189,9378
Nrxn1,sagittal,79760462,http://api.brain-map.org/grid_data/download/79760462?include=energy,18189,9378
Nrxn3,sagittal,74000492,http://api.brain-map.org/grid_data/download/74000492?include=energy,18191,NA
Nrxn3,coronal,71587783,http://api.brain-map.org/grid_data/download/71587783?include=energy,18191,NA
Nrxn3,sagittal,68844666,http://api.brain-map.org/grid_data/download/68844666?include=energy,18191,NA
Nrxn3,coronal,75042240,http://api.brain-map.org/grid_data/download/75042240?include=energy,18191,NA
Nsa2,sagittal,69443487,http://api.brain-map.org/grid_data/download/69443487?include=energy,59050,10412
Nsa2-ps1,sagittal,70723032,http://api.brain-map.org/grid_data/download/70723032?include=energy,433230,NA
Nsd1,sagittal,74743429,http://api.brain-map.org/grid_data/download/74743429?include=energy,18193,64324
Nsdhl,coronal,72007933,http://api.brain-map.org/grid_data/download/72007933?include=energy,18194,50814
Nsdhl,sagittal,587415,http://api.brain-map.org/grid_data/download/587415?include=energy,18194,50814
Nsf,coronal,356092,http://api.brain-map.org/grid_data/download/356092?include=energy,18195,4905
Nsf,sagittal,294021,http://api.brain-map.org/grid_data/download/294021?include=energy,18195,4905
Nsfl1c,sagittal,69782413,http://api.brain-map.org/grid_data/download/69782413?include=energy,386649,55968
Nsg1,sagittal,70429327,http://api.brain-map.org/grid_data/download/70429327?include=energy,18196,27065
Nsg2,sagittal,67767440,http://api.brain-map.org/grid_data/download/67767440?include=energy,18197,51617
Nsl1,sagittal,69169600,http://api.brain-map.org/grid_data/download/69169600?include=energy,381318,25936
Nsl1,sagittal,77800913,http://api.brain-map.org/grid_data/download/77800913?include=energy,381318,25936
Nsmaf,sagittal,71234677,http://api.brain-map.org/grid_data/download/71234677?include=energy,18201,8439
Nsmce1,sagittal,68637515,http://api.brain-map.org/grid_data/download/68637515?include=energy,67711,197370
Nsmce2,sagittal,71209976,http://api.brain-map.org/grid_data/download/71209976?include=energy,68501,286053
Nsmce2,sagittal,71919110,http://api.brain-map.org/grid_data/download/71919110?include=energy,68501,286053
Nsmce4a,sagittal,72283767,http://api.brain-map.org/grid_data/download/72283767?include=energy,67872,54780
Nsun2,sagittal,68301784,http://api.brain-map.org/grid_data/download/68301784?include=energy,28114,54888
Nsun3,sagittal,75988297,http://api.brain-map.org/grid_data/download/75988297?include=energy,106338,63899
Nsun4,sagittal,68445036,http://api.brain-map.org/grid_data/download/68445036?include=energy,72181,387338
Nsun5,sagittal,71764589,http://api.brain-map.org/grid_data/download/71764589?include=energy,100609,55695
Nsun6,sagittal,69835596,http://api.brain-map.org/grid_data/download/69835596?include=energy,74455,221078
Nsun7,sagittal,70610412,http://api.brain-map.org/grid_data/download/70610412?include=energy,70918,79730
Nsun7,coronal,77332090,http://api.brain-map.org/grid_data/download/77332090?include=energy,70918,79730
Nt5c,sagittal,68269279,http://api.brain-map.org/grid_data/download/68269279?include=energy,50773,30833
Nt5c1a,sagittal,70295900,http://api.brain-map.org/grid_data/download/70295900?include=energy,230718,84618
Nt5c1b,sagittal,75860962,http://api.brain-map.org/grid_data/download/75860962?include=energy,70881,93034
Nt5c2,sagittal,69134634,http://api.brain-map.org/grid_data/download/69134634?include=energy,76952,22978
Nt5c3,sagittal,69059851,http://api.brain-map.org/grid_data/download/69059851?include=energy,107569,51251
Nt5c3l,sagittal,70445640,http://api.brain-map.org/grid_data/download/70445640?include=energy,68106,115024
Nt5dc1,sagittal,76003724,http://api.brain-map.org/grid_data/download/76003724?include=energy,319638,221294
Nt5dc2,sagittal,686197,http://api.brain-map.org/grid_data/download/686197?include=energy,70021,64943
Nt5dc2,coronal,73817984,http://api.brain-map.org/grid_data/download/73817984?include=energy,70021,64943
Nt5dc3,sagittal,69531055,http://api.brain-map.org/grid_data/download/69531055?include=energy,103466,51559
Nt5dc3,coronal,73992926,http://api.brain-map.org/grid_data/download/73992926?include=energy,103466,51559
Nt5e,sagittal,74821722,http://api.brain-map.org/grid_data/download/74821722?include=energy,23959,4907
Nt5m,sagittal,587409,http://api.brain-map.org/grid_data/download/587409?include=energy,103850,56953
Nt5m,coronal,74658088,http://api.brain-map.org/grid_data/download/74658088?include=energy,103850,56953
Ntan1,sagittal,72711,http://api.brain-map.org/grid_data/download/72711?include=energy,18203,123803
Ntf3,sagittal,2441,http://api.brain-map.org/grid_data/download/2441?include=energy,18205,4908
Ntf3,coronal,2440,http://api.brain-map.org/grid_data/download/2440?include=energy,18205,4908
Ntf3,sagittal,79913511,http://api.brain-map.org/grid_data/download/79913511?include=energy,18205,4908
Ntf5,sagittal,1394,http://api.brain-map.org/grid_data/download/1394?include=energy,78405,4909
Ntf5,coronal,1393,http://api.brain-map.org/grid_data/download/1393?include=energy,78405,4909
Nthl1,sagittal,74431432,http://api.brain-map.org/grid_data/download/74431432?include=energy,18207,4913
Ntm,coronal,77866868,http://api.brain-map.org/grid_data/download/77866868?include=energy,235106,50863
Ntm,coronal,573,http://api.brain-map.org/grid_data/download/573?include=energy,235106,50863
Ntm,sagittal,574,http://api.brain-map.org/grid_data/download/574?include=energy,235106,50863
Ntn1,sagittal,71234678,http://api.brain-map.org/grid_data/download/71234678?include=energy,18208,9423
Ntn1,coronal,74511838,http://api.brain-map.org/grid_data/download/74511838?include=energy,18208,9423
Ntn3,sagittal,70300589,http://api.brain-map.org/grid_data/download/70300589?include=energy,18209,4917
Ntn4,sagittal,69782443,http://api.brain-map.org/grid_data/download/69782443?include=energy,57764,59277
Ntng1,sagittal,70300595,http://api.brain-map.org/grid_data/download/70300595?include=energy,80883,22854
Ntng1,coronal,71924185,http://api.brain-map.org/grid_data/download/71924185?include=energy,80883,22854
Ntng2,coronal,73615803,http://api.brain-map.org/grid_data/download/73615803?include=energy,171171,84628
Ntng2,sagittal,71210550,http://api.brain-map.org/grid_data/download/71210550?include=energy,171171,84628
Ntpcr,coronal,75773704,http://api.brain-map.org/grid_data/download/75773704?include=energy,66566,84284
Ntpcr,sagittal,75774633,http://api.brain-map.org/grid_data/download/75774633?include=energy,66566,84284
Ntrk1,coronal,71670679,http://api.brain-map.org/grid_data/download/71670679?include=energy,18211,4914
Ntrk1,sagittal,69782449,http://api.brain-map.org/grid_data/download/69782449?include=energy,18211,4914
Ntrk2,sagittal,747,http://api.brain-map.org/grid_data/download/747?include=energy,18212,4915
Ntrk2,sagittal,79360318,http://api.brain-map.org/grid_data/download/79360318?include=energy,18212,4915
Ntrk2,coronal,746,http://api.brain-map.org/grid_data/download/746?include=energy,18212,4915
Ntrk3,sagittal,71234689,http://api.brain-map.org/grid_data/download/71234689?include=energy,18213,4916
Ntrk3,coronal,76115738,http://api.brain-map.org/grid_data/download/76115738?include=energy,18213,4916
Nts,coronal,73788032,http://api.brain-map.org/grid_data/download/73788032?include=energy,67405,4922
Nts,sagittal,71234690,http://api.brain-map.org/grid_data/download/71234690?include=energy,67405,4922
Ntsr1,coronal,73519704,http://api.brain-map.org/grid_data/download/73519704?include=energy,18216,4923
Ntsr1,sagittal,80342232,http://api.brain-map.org/grid_data/download/80342232?include=energy,18216,4923
Ntsr1,sagittal,71325306,http://api.brain-map.org/grid_data/download/71325306?include=energy,18216,4923
Ntsr2,sagittal,100145352,http://api.brain-map.org/grid_data/download/100145352?include=energy,18217,23620
Ntsr2,sagittal,81600566,http://api.brain-map.org/grid_data/download/81600566?include=energy,18217,23620
Nuak1,sagittal,73497621,http://api.brain-map.org/grid_data/download/73497621?include=energy,77976,9891
